id,title,state,phases,source,url,disposition,routing_basis,body,head,base,head_branch,base_branch,ahead_main,behind_main,file_count,files,failed_checks
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/04_ARQ_NATIVE_SUBSTRATE_ARCHITECTURE.md,ARQ-native substrate architecture,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/04_ARQ_NATIVE_SUBSTRATE_ARCHITECTURE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/04_ARQ_NATIVE_SUBSTRATE_ARCHITECTURE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/05_SQLITE_AND_OTHER_ENGINE_BOUNDARIES.md,SQLite and other engine boundaries,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/05_SQLITE_AND_OTHER_ENGINE_BOUNDARIES.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/05_SQLITE_AND_OTHER_ENGINE_BOUNDARIES.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/06_BLOCKERS_AND_CLOSURE_PLAN.md,Blockers and closure plan,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/06_BLOCKERS_AND_CLOSURE_PLAN.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/06_BLOCKERS_AND_CLOSURE_PLAN.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/07_COMPLETENESS_AND_CLAIM_MATRIX.md,Completeness and claim matrix,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/07_COMPLETENESS_AND_CLAIM_MATRIX.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/07_COMPLETENESS_AND_CLAIM_MATRIX.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/08_IMPLEMENTATION_SEQUENCE.md,Implementation sequence,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/08_IMPLEMENTATION_SEQUENCE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/08_IMPLEMENTATION_SEQUENCE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/TRIAGE-README.md,"2026-08-06 upload: ""ARQ Future Precision System 6.0"" (AOGRP) — triage notes",reference; adoption requires current owner/ADR evidence,"[""E33""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/TRIAGE-README.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/TRIAGE-README.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/VALIDATION_REPORT.md,Validation report,reference; adoption requires current owner/ADR evidence,"[""E05""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/VALIDATION_REPORT.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/VALIDATION_REPORT.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/handoff-v6/REPOSITORY_IMPLEMENTATION_PROMPT.md,Repository implementation prompt,reference; adoption requires current owner/ADR evidence,"[""E00""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/handoff-v6/REPOSITORY_IMPLEMENTATION_PROMPT.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/handoff-v6/REPOSITORY_IMPLEMENTATION_PROMPT.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/00_REFERENCE_ARCHITECTURE.md,Reference architecture,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/00_REFERENCE_ARCHITECTURE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/00_REFERENCE_ARCHITECTURE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/01_RUST_PACKAGE_MAP.md,Proposed Rust package map,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/01_RUST_PACKAGE_MAP.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/01_RUST_PACKAGE_MAP.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/02_DECISION_SEQUENCE.md,Decision sequence,reference; adoption requires current owner/ADR evidence,"[""E28""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/02_DECISION_SEQUENCE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/02_DECISION_SEQUENCE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/03_FIRST_VERTICAL_SLICE.md,First vertical slice,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/03_FIRST_VERTICAL_SLICE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/03_FIRST_VERTICAL_SLICE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/04_MIGRATION_BRIDGE_PLAN.md,Migration bridge plan,reference; adoption requires current owner/ADR evidence,"[""E07""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/04_MIGRATION_BRIDGE_PLAN.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/04_MIGRATION_BRIDGE_PLAN.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/05_PERFORMANCE_BUDGETS.md,Performance budgets,reference; adoption requires current owner/ADR evidence,"[""E23""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/05_PERFORMANCE_BUDGETS.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/05_PERFORMANCE_BUDGETS.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/06_CRASH_INJECTION_MATRIX.md,Crash injection matrix,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/06_CRASH_INJECTION_MATRIX.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/06_CRASH_INJECTION_MATRIX.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/07_FUZZING_AND_PARSER_HARDENING.md,Fuzzing and parser hardening,reference; adoption requires current owner/ADR evidence,"[""E09""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/07_FUZZING_AND_PARSER_HARDENING.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/07_FUZZING_AND_PARSER_HARDENING.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/08_BROWSER_IMPLEMENTATION.md,Browser implementation,reference; adoption requires current owner/ADR evidence,"[""E22""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/08_BROWSER_IMPLEMENTATION.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/08_BROWSER_IMPLEMENTATION.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/09_CLOUD_AND_SYNC_IMPLEMENTATION.md,Cloud and sync implementation,reference; adoption requires current owner/ADR evidence,"[""E43""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/09_CLOUD_AND_SYNC_IMPLEMENTATION.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/09_CLOUD_AND_SYNC_IMPLEMENTATION.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/10_KERNEL_AND_GEOMETRY_BAKEOFF.md,Kernel and geometry bakeoff,reference; adoption requires current owner/ADR evidence,"[""E05""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/10_KERNEL_AND_GEOMETRY_BAKEOFF.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/10_KERNEL_AND_GEOMETRY_BAKEOFF.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/11_INDEPENDENT_READER_PLAN.md,Independent reader plan,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/11_INDEPENDENT_READER_PLAN.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/11_INDEPENDENT_READER_PLAN.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/12_RELEASE_AND_ROLLBACK.md,Release and rollback,reference; adoption requires current owner/ADR evidence,"[""E28""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/12_RELEASE_AND_ROLLBACK.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/12_RELEASE_AND_ROLLBACK.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/13_HARNESS_SYSTEM.md,ARQ harness system,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/13_HARNESS_SYSTEM.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/13_HARNESS_SYSTEM.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/14_RISK_REGISTER.md,Risk register,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/14_RISK_REGISTER.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/implementation-v6/14_RISK_REGISTER.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/00_ARCHITECTURE.md,MCP architecture for ARQ-native packs,reference; adoption requires current owner/ADR evidence,"[""E36""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/00_ARCHITECTURE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/00_ARCHITECTURE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/01_TOOL_CATALOGUE.md,Candidate tool catalogue,reference; adoption requires current owner/ADR evidence,"[""E04""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/01_TOOL_CATALOGUE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/01_TOOL_CATALOGUE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/02_PACK_RESOURCE_BOUNDARY.md,Pack resource boundary,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/02_PACK_RESOURCE_BOUNDARY.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/mcp-v6/02_PACK_RESOURCE_BOUNDARY.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/00_SCOPE_AND_CONFORMANCE.md,Scope and conformance,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/00_SCOPE_AND_CONFORMANCE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/00_SCOPE_AND_CONFORMANCE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/01_AOGRP_BINARY_ENVELOPE.md,AOGRP binary envelope,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/01_AOGRP_BINARY_ENVELOPE.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/01_AOGRP_BINARY_ENVELOPE.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/02_SEGMENTS_PACKS_AND_CODECS.md,"Segments, packs, and codecs",reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/02_SEGMENTS_PACKS_AND_CODECS.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/02_SEGMENTS_PACKS_AND_CODECS.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/03_OBJECT_IDENTITY_AND_REGISTRY.md,Object identity and registry,reference; adoption requires current owner/ADR evidence,"[""E05""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/03_OBJECT_IDENTITY_AND_REGISTRY.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/03_OBJECT_IDENTITY_AND_REGISTRY.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/04_EXACT_QUANTITIES_COORDINATES_TOLERANCES.md,"Exact quantities, coordinates, and tolerances",reference; adoption requires current owner/ADR evidence,"[""E03""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/04_EXACT_QUANTITIES_COORDINATES_TOLERANCES.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/04_EXACT_QUANTITIES_COORDINATES_TOLERANCES.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/05_DETERMINISTIC_ENCODING_AND_HASHES.md,Deterministic encoding and hashes,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/05_DETERMINISTIC_ENCODING_AND_HASHES.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/05_DETERMINISTIC_ENCODING_AND_HASHES.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/06_OPERATIONS_REVISIONS_AND_SNAPSHOTS.md,"Operations, revisions, and snapshots",reference; adoption requires current owner/ADR evidence,"[""E06""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/06_OPERATIONS_REVISIONS_AND_SNAPSHOTS.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/06_OPERATIONS_REVISIONS_AND_SNAPSHOTS.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/07_BRANCH_MERGE_AND_CONFLICTS.md,"Branch, merge, and conflicts",reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/07_BRANCH_MERGE_AND_CONFLICTS.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/07_BRANCH_MERGE_AND_CONFLICTS.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/08_DUAL_ROOT_APPEND_AND_RECOVERY.md,Dual-root append and recovery,reference; adoption requires current owner/ADR evidence,"[""E07""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/08_DUAL_ROOT_APPEND_AND_RECOVERY.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/08_DUAL_ROOT_APPEND_AND_RECOVERY.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/09_GARBAGE_COLLECTION_AND_REPACK.md,Garbage collection and repack,reference; adoption requires current owner/ADR evidence,"[""E02""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/09_GARBAGE_COLLECTION_AND_REPACK.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/09_GARBAGE_COLLECTION_AND_REPACK.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
RESEARCH:docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/10_STORAGE_ADAPTER_ABI.md,Storage adapter ABI,reference; adoption requires current owner/ADR evidence,"[""E07""]",docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/10_STORAGE_ADAPTER_ABI.md,https://github.com/ruddvz/Arq/blob/a02ccc69e44e41324324c9482a43edbfb58e7905/docs/research/incoming/2026-08-06-arq-future-precision-system-6.0-aogrp/normative-v6/10_STORAGE_ADAPTER_ABI.md,Retain provenance and suggestions; reconcile through incoming triage/adoption ledger. AOGRP does not replace SQLite; reference implementations do not replace current packages.,source index inventory; detailed proposal adoption remains phase-gated,,,,,,,,,,
