bb18e8749c04f5249599323f2edfecbc850f0d54	2026-08-05	Keep openings hosted across a wall edit, and bound room recomputation
d593cc8ae46d4c330622213629b513330e1f5fe8	2026-08-05	Parse lengths into typed values, and give ViewDefinition a cut plane
293b41eff85ee540dc65eb8bb1dab2a0948d395b	2026-08-05	Rebase distant coordinates, free GPU memory, invalidate by effect
d637551461f4b7362874c3304f45635d872beecf	2026-08-05	Make disabled reasons reachable, and stop live regions flooding
12f149e93265cc8438598c71316a60e77bb4b703	2026-08-05	Make an AI proposal a request, with authority kept out of the document
52295d099e4494fe74b018a7c48356a18176aeba	2026-08-05	Show a proposal in the model's terms, apply it through the ordinary engine
20bdb5ebef43ed59d9d327862641a1d1d94c9ff7	2026-08-05	Refuse to guess an import unit, keep what cannot be converted, report an export
d0041e5d0cf4805c706b39587a59280004e776f2	2026-08-05	Bound a decompression while it runs, and allowlist what telemetry may carry
407770d9792cbabdccf35d78fbe95291e66a397a	2026-08-05	Make hiding and clipping properties of a view, never of the building
d84e41d7880f30b9a0f74d685137390bb7d217de	2026-08-05	Leave a receipt for what happened, and keep the evidence before repairing it
48000e2bf5ede130b85e92100ec68f18864c9a49	2026-08-05	Put a drawing on a sheet without changing what it contains or where it ends
6e6095d0a08d685a5b7ced79a1679ad17cf9e1e2	2026-08-05	State that derived geometry is derived, and refuse a mesh the model outran
78e1f0f038444ab97c969eac6df2be8545bd85ca	2026-08-05	Register the vocabulary for everything the last twelve commits introduced
1b269b4bf336f4cccbbf46453625bc743a0bdc75	2026-08-05	Settle who owns a gesture, what diagnostics may claim, and what colour may say
012d8cf5a95dcf92de9e00fc935b043742641cfe	2026-08-05	Move PDF generation off the main thread, and read the result back
9e47376d159008e311dad1c90358e5b6587bce04	2026-08-05	Keep long names distinguishable, and keep a proposal's picture honest
abd6f69fe7b727d0d126eaae066e09f486797e3e	2026-08-05	Record where all 205 pack tasks landed, verified rather than asserted
b9c69598c13e9db5170396cdcf3aa5f46e94a2c7	2026-08-05	Close three real gaps in the lifecycle reducer the traceability audit exposed
2d1dccfb1304840cb475fef81189b31476351ea1	2026-08-05	P2: give import rejections a code that survives the worker boundary
5e8fb872e77df842996083b9f5ad3c65dbaf1347	2026-08-05	P2: validate Worker requests at the boundary, and correct the traceability
af470fc568f1fe4bf6ac298817404e45666f9e41	2026-08-05	P3: verify a project's own entry digests when opening it, not only when writing it
fecbde5daaf408b0c105ee1011b10b049fb24621	2026-08-05	P7: connect the eight snap sources to the layer that ranks them
a096cec5a9dc028f2be0e543c7bd01350be24c9b	2026-08-05	P2: acquire the single-writer lock that ADR-0024 specifies
4749e7f62bea8eb118f903f2c5b35e28b7e9c78c	2026-08-05	Traceability: finish the caller-reachability audit, including where it was wrong
17ed18228304775877a077a81570100368165681	2026-08-05	Traceability: record the thirteen expected reachability hits
0e3c69f63f4ad508546856909ca8382928ac7336	2026-08-05	P5: wire publish through the arqfs Worker
86afcabc68b13141fa7e5f253960faccde356855	2026-08-05	Fix the Worker response never reaching the client, and the phantom format failure it caused
91e79cc15a064551b987cc224496b998d8654e56	2026-08-05	Implement the ARQ CAD Pack 3.0 backlog: lifecycle, operations, units, references, constraints, inference (#301)
50004be74de2013423327ebbccf02cb6b4e00910	2026-08-05	Merge remote-tracking branch 'origin/claude/arq-cad-platform-research-ba8rav' into claude/arq-project-improvements-aulz73
26205942be2fc900aef70714f1f73fd3929e99f7	2026-08-05	Reconcile the PR #301 merge: fix a real protocol integration gap, adjust to its new writer-lock gate, and update the register against its traceability record
ca363bec15797c4ccb6ada92ef7ec955fa8572ed	2026-08-05	Publication: checkpoint, export, fresh-reader verification, and a real Publish command (#300)
7a6cb26898ec137c430e7851e740b23d02b2b311	2026-08-07	Version 12: canvas-first composition, material and dark appearance, and nine defects found by rendering the product (#303)
539194144c95cd2935d4e10ae77efd1466052a71	2026-08-07	Triage AOGRP 6.0 (ARQ Future Precision System) proposal package (#307)
4b9314c25ea03d3eb6c2f963c1f212bc34305de0	2026-08-07	Verify ARQ House 17.0 against the live reader, and enumerate why it is refused
585145fd266b0f8e0c5a2b1ef80b4f2a7a0c45a1	2026-08-07	Record the slimmed house.arq container against the same hydration gate
c7bba3350f7eec060cab471f2f39ac6b91b29127	2026-08-08	Adapt the ARQ House 17.0 vocabulary, so the file opens and every element hydrates
91f44ff28be17bbd17059f52b2b9f75b52a79fc5	2026-08-08	Open ARQ House 17.0 in the product, instead of silently reducing it to wall lines
664d6dc9c9d9f4610bf3d715008bee29ee808581	2026-08-08	Record that the Version 17 open failure was never the file size
9508d86524cb126dd797d9cfee0c711091eac386	2026-08-08	Prove ARQ House 17.0 opens in the real product, with screenshots
aa01538cdfdd0b0301f712babec94f109230ac76	2026-08-08	Put the docked rails on one column, and keep the sheet chrome off the edge
8b825a47deee0429710d6110cc56ebf86e06ac2d	2026-08-08	Draw every level of a project on one page, and stop a check racing the dialog
cdf4107fbe4a7b503aaa6f6014fa67af621878ca	2026-08-08	Hinge the 17.0 doors the way the fixture's own drawings hinge them
14a0dbe0edfb97b86fb07157172f034a17435b25	2026-08-08	Keep the refraction lens inside the control it decorates
95c31c6f47e68aabef46fd5f2ba1d3a368d0b431	2026-08-08	Draw the furniture, floor plates and stairs the app was dropping
5d587fbd86832f670b395259f3ed3d9ce3d9ce57	2026-08-08	Fill furniture with the material the model already states
209a7db17201cf38dc8554f35be430728a0ec3fa	2026-08-08	Build the 3D view from the same content the plan draws
9ebfbf0a52055932bd39c9e2143904aed225b6c9	2026-08-08	Count the 55 sections the adapter leaves behind
15369dfb20b20430a40c30560f02d8b33af4f9c0	2026-08-08	Record the ARQ House 17.0 fixture's own defects
6df39ec8fb5e008785cba18c670d3b80680767af	2026-08-08	Format the fixture defect list
4a713bd93201bb0a08adcae2367671d8fd2532df	2026-08-08	Draw the 126 services points and 11 routes the file carries
b1f6b138d7d37841f7ad2bddb19dca2383fa897d	2026-08-08	marketing: give limitation notes a distinct visual role, fix hierarchy gaps
d2405110e49a690ad895fce6051f32679c972feb	2026-08-08	Give windows glass and the drawing an orientation
29d1eccb58d43cbd2a6d78e2eec11a78bd87a4f1	2026-08-08	Draw sanitary fittings and appliances as symbols, not rectangles
9d6dec12f22b61447bc92aec3312b26e98d9a358	2026-08-08	Refresh the language context for the sources this branch moved
dcfc7e17654c2d704c6766aba022be8f5bbb2a9b	2026-08-08	Format the research documents the format gate was already failing on
4dcd372da7f81a780fbf86dabc96362bb5d99827	2026-08-08	Rebuild the engineering context this branch's sources invalidated
52ac1c366a70b236b52cd71e51b5adede0c78673	2026-08-08	marketing: enrich interoperability matrix, changelog timeline, legal metadata
5f1085e960f2fb41de464b7be0803ba680614e05	2026-08-08	docs: format pre-existing AOGRP research files with prettier
7ebdb1efb263383c843d31fbef4adc3809e30642	2026-08-10	marketing: introduce the four public page families
cfe6dce92e920e47643a65f305b0940f6d9dddb7	2026-08-10	docs: resync generated language context after pages.test.ts edit
398f4861a6b62fddd39277891abc38b050958a03	2026-08-10	marketing: regroup primary navigation into Product/Solutions/Resources
bc3840e13941afc9f405c31dcf5d6e1db5f405ba	2026-08-10	marketing: reduce footer's title-block visual dominance
ff569e7ed07ffbb0810dafd3e8dbdf965eed5dfe	2026-08-10	marketing: real Playwright evidence for the audit's Verification section
e901cd428b440c8db4432e44baed72c70249ecb5	2026-08-10	marketing: add a public-site size budget to the capability check
7fe3b6115fb53412b6f18cd8de5d92653956b8ca	2026-08-10	ci: run the marketing-viewport check before apps/web's checks
df631523618704e0b2cc278b8423710676acd1d8	2026-08-10	Add four-level note separation hierarchy (related/chapter tiers)
9cfbf36cc50266f771ebe233e5d26406453da5ab	2026-08-10	Document the comprehension-test rubric and run a grounded self-check
043812940c72a22b81b34cf38493cfefe7e426ce	2026-08-10	Fix four defects found by a critical review of this branch's own work
e3f93488431a7c66d2e38185536969b8d7cf581b	2026-08-10	Replace the nav dropdown's nested landmarks with labelled lists
2fde6453e352893d3147cd32bd6baed1a2befd43	2026-08-11	Fix the native-open check waiting on a string only the dialog ever shows
9abb591a9bb25fdf08e39f5e4eea7e96497e13b6	2026-08-11	Put doors and windows in the 3D model, and fix the leaf rule they exposed
05424accee84e76812a0a8b67d02dc851f5ad5c9	2026-08-11	Open ARQ House 17.0 in Arq: read what the file actually contains, and draw it (#308)
f1c0a6714a2ad8214262284fc6377280f46b0ec2	2026-08-11	Merge remote-tracking branch 'origin/claude/arq-cad-platform-research-ba8rav' into claude/arq-website-redesign-v3-kaf50s
bc2a93883a4253d37011e4eb3b5540c4b2dc9be0	2026-08-11	Resync generated contexts after merging the base branch
d1e17a1b1ca21ee8569bd95696db5ba4808597b5	2026-08-11	marketing: page-family system + UI/UX audit implementation (#309)
221c33bdb3a32c1fb7fcf9ccbeb7ecf04566eb10	2026-08-11	Three things the repository was wrong about, and the gates that let it be (#310)
22c04d974b27cbc9fd2284883adc60325eb81e0d	2026-08-22	Zeus 5: continual harness, refine gate, drift guards and gate ledger
c9a332134a5993cc71b71754ab88182435953e98	2026-08-22	Zeus gate ledger: measure the diff against the merge target, not the push target
af0c1fa02ba1ab77c5a77ed1d12a3b9f8e199651	2026-08-22	Regenerate the Engineering OS context after adding the zeus package scripts
3d5c02b277c8b348f2dff26baf2a194fa84771b0	2026-08-22	Zeus 5: show the reading before the work, and fix three defects found attacking it
4dd45b9ee6a5c92a483db5c7a65f038294329686	2026-08-22	Zeus 5: wire the seven dead scripts, and make the org chart real
f91e453179ac3ce3c8a39472b92cbf48d8ffe685	2026-08-22	Zeus 5 plan ledger: refuse to call a plan done while an item is unproven
58fb3703cf597886ad7c664fdca1f0cd444443d4	2026-08-22	Zeus 5 spec compiler, and the UI routing defect it uncovered
a75856e42065be7b0a8143963508a505a981acab	2026-08-22	Zeus gate ledger: checked by everyone the diff calls for, not merely by somebody
2c07adbe3594e35c111f33f123e9399d5c492ae0	2026-08-22	Zeus 5: the reading, the plan loop, the spec compiler, and seven dead scripts wired (#314)
63e22fe67c7e22fdbeb5e40f4e5b20ac3220b94e	2026-09-09	docs(zeus): define repository intelligence contract
2ebbf454c70837fa25380c9a7d3544cb2994b5d7	2026-09-09	feat(zeus): add adaptive CTO budget extension
a9b47dc5e05cee5d628f3731da8ba1319bc29cd3	2026-09-09	feat(zeus): add adaptive budget adviser and self-check
1f0471e477a98e0ee9889d36d09e00fae99b7f9a	2026-09-09	test(zeus): cover adaptive budget ceilings and VOI
366acc38b69c881f9bae4559dc307fa8c6cdde53	2026-09-09	docs(zeus): define adaptive CTO extension
2cabf5b021c16abf154404ab6724ffc13602252f	2026-09-09	Upgrade product UI/UX operating skill to v2
b98ef5adb3214eb324d25296c2a4e350cc730374	2026-09-09	feat(zeus): measure adaptive work efficiency and reuse
3c61d02538ffc2500bab983dd138b8d9846f284a	2026-09-09	test(zeus): cover dedupe, capability routing and run efficiency
472fab28097f7de292ad0a3d7fd3c0b5c3f87027	2026-09-09	style(zeus): format adaptive CTO policy
495603ff8531db873696b85ebaf25ee15c920c46	2026-09-09	style(zeus): format adaptive budget adviser
06630f36d2babfb95f16d8e36cc38a9bb6771467	2026-09-09	style(zeus): format adaptive budget tests
8883aa93b8840dbce1d5a9411a4dc76341d8d98d	2026-09-09	chore(zeus): emit exact Prettier diagnostic in CI
be7ebf6d35cd80867f7b95cb2bc3c765c00ed554	2026-09-09	Make ZEUS repository rename safe for GitHub Pages (#331)
5bf925f00b7562cba3ef148e2cf417cd58df11d5	2026-09-10	ci(zeus): add temporary adaptive format probe
172c193a0ef0041cea262e7dfbb5efa4db164266	2026-09-10	ci(zeus): apply exact pinned Prettier output
f2b7c7ee544af8f288ba3d20b450fa252a5d5838	2026-09-10	style(zeus): apply pinned Prettier output
49aa5425846e4ba82d8db140f5be90fd793c954e	2026-09-10	chore(zeus): remove temporary format probe
191dbaa0580e22c73640b04704423e7cc8e6b2df	2026-09-10	ci(zeus): add adaptive runtime v2 regression workflow
053602971fcb64c398c37dcb11be416d0ff06090	2026-09-10	chore(zeus): restore adaptive v1 scope
c2d4962471792968795e5d06d7372b11878f0d46	2026-09-10	feat(zeus): add closed-loop adaptive runtime
edffb580e96319db039206d88934395070339284	2026-09-10	chore(zeus): restore v1 feature scope before v2 stack
cf6729d82b70d098f0c7c760c5c6ed99992a20e9	2026-09-10	feat(zeus): add closed-loop adaptive runtime
63612c77b10a1bf95908b24e4177a45f6b7ffee3	2026-09-10	test(zeus): cover closed-loop adaptive runtime decisions
764356fda258fa2d6176ea5b49a88dfcad642a6a	2026-09-10	ci(zeus): add adaptive runtime v2 regression workflow
564622155f66dc93b53aa42c2ff0fb190d327369	2026-09-10	docs(zeus): record bounded adaptive runtime v2 lane
1d9a0a1846a71336e42dfdb4ac5c0caf56ca7162	2026-09-10	chore(zeus): keep runtime v2 lane three-file only
3d8db2aa0599c96ca1e7df61f1c55e5ba7e9af32	2026-09-10	ci(zeus): apply pinned runtime formatting before verification
bbdb9c6be3aad86495e68f872db1bbb0e941d726	2026-09-10	style(zeus): apply pinned runtime formatting
bd648e023e7ecd03cfd374d70082305f2a128697	2026-09-10	ci(zeus): execute adaptive CTO v1 regression
9891dbfb5550b9938d20364d63e4a6d029854223	2026-09-10	ci(zeus): restore runtime v2 read-only verification
13a0ce7195ce190e9844d9ed31f16d353a15580a	2026-09-10	docs(zeus): make Arq harness explicitly autonomous (#322)
b5a36656078d4116ece801e5ba1d1cf8fdaad53a	2026-09-10	feat(Zeus): add adaptive CTO budget adviser (#329)
40fc938575891c933b7688fd200ca4f642768cd0	2026-09-10	feat(Zeus): enforce closed-loop adaptive runtime decisions (#334)
cf9c12c6312917d2e522f0adeba0a9a790d5b0a3	2026-09-10	docs(Zeus): define repository intelligence contract (#323)
b1b4583f2574a10c6ff626325fd3a48abf5811cb	2026-09-10	fix(Zeus): enforce browser interaction ceilings (#337)
96b271b30005f89044914c7c4c723c45ce44eae4	2026-09-10	build(deps): bump wasm-bindgen to 0.2.128 (#311)
a0b9bc598ef84267a218a94e79821db220cc35b7	2026-09-10	feat(Zeus): add SHA-bound ARQ repository intelligence (#336)
29763a7c2800c7a214ba2bd88a695e58eafebbec	2026-09-10	fix(Zeus): complete adaptive lifecycle and telemetry invariants (#341)
221dee6fd4bcfbae041989e7070702e44ffe8bd3	2026-09-10	feat(Zeus): improve context retrieval without shrinking core budgets (#338)
d1cac742537015bc4cb18bcdbf8d36ea4556796b	2026-09-10	test(zeus): enforce local-autonomy invariants (#342)
4061bf59b5086088a463327c81ad05adb6d2d144	2026-09-10	feat(Zeus): add four-axis doctor and next-action status (#346)
0c00bc060b086bcc57c7bae42711f61911aede35	2026-09-10	feat(Zeus): integrate repository graph into compile and impact (#349)
9a7e8216cd69549aa489d14b8c1a59ff57c0a87c	2026-09-10	fix(Zeus): enforce autonomy in canonical verify and drift (#348)
d154101489e6da5134e8117b52e5ac917cf8a69b	2026-09-10	feat(Zeus): bind repository intelligence to evidence and gates (#350)
3207001ee02d7319d8a3d622de97507286a83c8c	2026-09-11	chore(zeus): make CI default-branch cutover safe
ed47817d04cd38991065cfafc87462b6fb53e6a9	2026-09-11	chore(zeus): make Pages default-branch cutover safe
b9d43ffc7ad9d7f97a6740d1fdd501cc6df38ed7	2026-09-11	ci: regenerate Engineering OS context for cutover proof
cde64b775a784fe0c77472bcda808617fe97eb92	2026-09-11	ci: let context refresh commit deterministic proof
7fd9acde5b2c15094a0233fcbccb99cf97911f1b	2026-09-11	chore(engineering): refresh source-hashed context
b1c3fed391699a364882c2df6c5e163363c4dbc2	2026-09-11	chore(engineering): remove temporary context refresh workflow
d0d9f0d9f22e99fc41b1af787dba2dab1fadd222	2026-09-11	test(Zeus): measure adaptive CTO quality per work (#352)
cc0aec49f6a7013c13fb3c6888bf0515f16f7630	2026-09-11	chore(language): add temporary context refresh workflow
f8131932ae40576ad674be1634ff38e46e2e4e56	2026-09-11	chore(language): refresh source-hashed context
5e42fb86d7ac8aea4bdda4f8047421f6e90ebe08	2026-09-11	ci: remove temporary language context refresher
4f1fda24c8d36157087b0ce78ea0cbf28e6d259c	2026-09-11	Merge pull request #353 from ruddvz/codex/zeus-default-branch-dual-trigger-v1
c137baa58e2368ff81887f1fd9f040e498975aff	2026-09-11	ci: apply focused ARQFS migration patch
d22c4bdc8f25c2f5b5f3e359a0d19ec68ebc9bd4	2026-09-11	ci: move ARQFS migration patch logic out of workflow yaml
6ed90f8ac03a4f430ae8846821491bc635981ab9	2026-09-11	ci: simplify ARQFS migration patch runner
96e014d563b824e07db8c43c1d54ffa31ca71149	2026-09-11	ci: fix ARQFS migration type import before verification
ae7cd511a94e9dbf8b9ddd58dbc34a7815a5c5bd	2026-09-11	ci: cover ARQFS migration policy wording
9f3e2d3506b505eb93b22252c31777572906c9e8	2026-09-11	ci: keep ARQFS migration behind healthy-copy gate
47cdf5b1f7de72325e0c23d744d76d44daf9e7c6	2026-09-11	ci: update ARQFS migration fixture shapes
d85a82f4d4497b3576d1779e70654b408ddd3a5a	2026-09-11	feat(arqfs): migrate older projects on isolated working copies
46bef80efcba5dc8d337b060ee9d4921e00c456f	2026-09-11	test(arqfs): prepare real Worker migration proof
d9888c24e02cfb746076c490245becb8ea0ce5fe	2026-09-11	test(arqfs): run real Worker migration proof
c4da70723f0e83fa1b8719d23a24917bb81a1263	2026-09-11	test(arqfs): prove schema migration over real Worker and OPFS
4e3af39fe8abfb8e215030bd3e98d0b316be178c	2026-09-11	fix(arqfs): restore tracked benchmark evidence after proof run
f9468a5852365d047dac6686b3a1c645e7e3f0b6	2026-09-11	ci: refresh ARQFS governed context proofs
ab7421b538c6acba7729209daeabad9e8dfabc6d	2026-09-11	chore(arqfs): refresh governed context proofs
1d57520d6c8fa3c389145644c3c7e27cc4593cf8	2026-09-11	ci: retrigger ARQFS exact-head checks
a4f6941b5c0b9ef1441a4ea0ca9e1f95cc5a4a60	2026-09-11	ci: restore ARQFS final tree after exact-head trigger
5f965f7678a09e1fbd9a81d51778236fce682736	2026-09-11	Merge pull request #357 from ruddvz/codex/arqfs-cow-migration-v1
b58a77d85a43fa8c1e2c92cac4f0a06251a219d0	2026-09-13	docs(ui-ux): add issue execution index on main
ea99da3f6e998ccfe79799bd4f40e0a3622db7ba	2026-09-13	docs(ui-ux): add semantic ownership routing graph
028a5125aca41da7069af805be8515a6a2776497	2026-09-13	docs(ui-ux): map workspace shell ownership
48c5a7399166a6288a77b76a374b5b660ae471a6	2026-09-13	docs(ui-ux): audit command and tool reachability
933771396e7f9ede1548212c798665520a04b957	2026-09-13	docs(ui-ux): map selection and focus authority
e292d3c50aa19e8105c29662ed21a3bb739ac225	2026-09-13	docs(ui-ux): audit tokens motion and overlay layering
96a9bdbf518d11db54d7efb632daa364a0364e20	2026-09-13	docs(research): add Pascal editor adoption ledger
99cebdd5404b73bf1d4654786abbb262f4506d38	2026-09-13	docs(product): add reconciled UI semantic-owner matrix
14d333a225d6b606a8693f85246cacadb1c93ce3	2026-09-13	docs(product): reconcile UI issue graph and next safe frontier
2d5a2ae73557049e0d5c2af01f6b0147942b1bcd	2026-09-13	docs(UX): verify #396 workspace ownership at exact head
4184551be3e75636d7feea93fda13699b00b4b43	2026-09-13	docs(test): finish exact-head token and layer audit (#498)
a02ccc69e44e41324324c9482a43edbfb58e7905	2026-09-13	test(UX): close #398 command reachability evidence
