3c6cc1c04d3d8c8fe208ac7c9057a8781409af23	2026-09-10	fix(zeus): require hard provenance for verified graph evidence
030c362fae81bc427e1a3e99c34531c3fda689a1	2026-09-10	feat(zeus): integrate repository graph into existing gate ledger
c54c068b02fcdb8109e4afd1959fdba47d448345	2026-09-10	fix(zeus): bind hard graph proof and gate checks to fingerprint
6cf3cf7ad2b5d6b8b6ca7effe3a97c58ef395278	2026-09-10	style(zeus): format repository intelligence regression
ac491836286f29a0a0c2e28452df7e18d9853d08	2026-09-10	fix(zeus): bind repository graph evidence per claim
3c438404659c30338fb832fdd95abc45744610de	2026-09-10	fix(zeus): bind graph ledgers to explicit completeness and fingerprints
3ace032b090ac05e01c3b3df21e058dda3b463ae	2026-09-10	feat(zeus): route gate CLI through graph-aware wrapper
8cac9fce0dac5b7636720e88fba9ca2b164d51b5	2026-09-10	feat(zeus): make gate ledger graph-aware
bb5ef9f1567f9530a8ecbb0c45834f58c314671c	2026-09-10	ci(zeus): verify graph-aware ledgers
d6f18d4d4f5c2318c8976d7100135e704d207774	2026-09-10	test(zeus): cover truncated graph uncertainty
6dde61dd5339b918c576f7c83230739f2f245b4c	2026-09-10	fix(zeus): distinguish bounded graph truncation from invalid provenance
5f3fd65b57e128f5d1a7c6ad7fc9d2555306d651	2026-09-10	feat(zeus): bind evidence claims to repository graph
866473916197a607f2e723124cfea89f616b845e	2026-09-10	fix(zeus): fail closed on truncated graph evidence
16e56100756722b23d0a9ae7baa4441b579ee9ca	2026-09-10	test(zeus): cover graph-aware evidence and gate ledgers
9a602797991e23a2502bed0d7abb1802626d03f9	2026-09-10	feat(zeus): define graph ledger evidence metadata
0e30cfc90fad65b9206ea26ab108f612b3df0057	2026-09-10	fix(zeus): record graph truncation without treating it as hard provenance failure
cc431231a128533dd06f3f5be7c1b55641887ea5	2026-09-10	feat(zeus): use graph-aware gate command
2c59f7195340a02dd0e77430ebac7fa1925a2233	2026-09-10	feat(zeus): route gate CLI through graph-aware wrapper
c56b3d493e4827b8e50f0090f44395954e1c2d5f	2026-09-10	feat(zeus): bind evidence claims to graph state
5c8b15ae6c6d1dee39fdeb31d7bf94d00af17ca2	2026-09-10	feat(zeus): make gate ledger graph-aware
1e93372215eef035574740b13dfb80b4c05d154e	2026-09-10	fix(zeus): enforce autonomy in canonical verify and drift
1d4cdfba8eb52138e0c155962cd8f26cc92dfaeb	2026-09-10	feat(zeus): define graph ledger evidence metadata
8b991c5133f68006d3dea70e0aa7873cd15cec48	2026-09-10	chore(Zeus): drop obsolete generated-context residue
7f37c2334a32379233bbddedef6434b5e674b265	2026-09-10	test(Zeus): cover canonical drift autonomy integration
da2344b62e8e58f5adb322088b1715c5d78e1717	2026-09-10	chore(Zeus): keep canonical drift script entrypoint stable
346de6d764e11d4047b63a2f66df5df45ede7965	2026-09-10	chore: remove temporary engineering context artifact workflow
cf4eda5c0d77db87e80a86f25240d9a6de13f333	2026-09-10	fix(Zeus): enforce autonomy inside drift guard
cf1342cf3616e8311632b37f7842445f5cfd01d0	2026-09-10	chore(ci): capture refreshed engineering context
2e77761a8fd0aacfed361c55d51989b7045c1ee0	2026-09-10	style(zeus): format repository intelligence regressions
96a8a82d737d1c98faa29dab3b4198208e5c32ad	2026-09-10	chore(ci): remove temporary context refresh probe
144977c88bc5c2e33d4c8c39864c8b5b18abaf0e	2026-09-10	style(zeus): format repository impact integration
2866d0105350ef7f46ef6f610e7730b98fa05739	2026-09-10	chore: remove temporary doctor formatter
e49219a21a5177b522ab12ae72bb859eb040a9b6	2026-09-10	chore(engineering): refresh repository-bound context
10cfea6ea98b14da465c78e8da0345b52aa4cbbd	2026-09-10	chore(ci): probe canonical engineering context refresh
3632b1ea080838014dfb93fd2db33302d3210b6a	2026-09-10	chore: add one-shot engineering context autofix
839faa2c54db884f71166a2064961d44cfe7c52e	2026-09-10	style(zeus): format doctor status files
590099660709cf733c8ab9944aead0952bde6d6e	2026-09-10	chore: add temporary doctor formatting fixer
1ebbaa8b8966ccbf0e522f4d6fc9b5fc6c47f66d	2026-09-10	chore(ci): remove temporary engineering context probe
659ced82fdc5f79ac61e870e9aa76c8d8fa92a5a	2026-09-10	chore: probe engineering context regeneration
82766584159c46c388eabc6d1931cb40f849a56a	2026-09-10	chore(zeus): remove temporary formatting probe
3ce4159ff4863846ff4b678fded0c40ed633c3bf	2026-09-10	style(zeus): format repository intelligence regressions
9e41217e4ee94a449398c3dbae6ac4e2e4350dda	2026-09-10	style(zeus): format repository intelligence impact
c446e18d5fb67af60ea2eb55664ef9fa541b93dc	2026-09-10	feat(zeus): integrate repository graph into compile and impact
37b728802cb39b58759ea4228c23247f35f9820a	2026-09-10	test(zeus): probe repository intelligence formatting
eaa5444317b248dd3a4b799cb740d72397eea94a	2026-09-10	Sync autonomy gate integration
aef9955a87ff125c5e021cb4d61f1b0680a7032d	2026-09-10	fix(zeus): gate drift through autonomy verification
67510c1abccde0647d54c6f13b7fd5b156800c25	2026-09-10	fix(Zeus): enforce autonomy in canonical verify and drift
2417c87cd5ddc9a8e196c0d72d2e5ba999d1da91	2026-09-10	fix(zeus): enforce autonomy in canonical verify
06c67c005b415d42293ee44c760588d4c2a351a5	2026-09-10	fix(zeus): integrate autonomy into canonical gates
d1cac742537015bc4cb18bcdbf8d36ea4556796b	2026-09-10	test(zeus): enforce local-autonomy invariants (#342)
34b0ac680e9bd2aa1c89803af1635c9b3c60e204	2026-09-10	ci(zeus): add focused doctor status regressions
47dbece431ce141eda321ba8eda14daf70a3c072	2026-09-10	test(zeus): cover doctor status and next actions
67db9af008d9999d87eac9bab8905627fe7fbfed	2026-09-10	feat(zeus): turn doctor into four-axis operator status
2a0cbf592d03684ddd981cb8e1ec6e03ee1acc48	2026-09-10	feat(zeus): bind evidence claims to repository graph provenance
68be7e329bbfd8326919772d44c2a357286e110a	2026-09-10	test(zeus): cover monotonic compile graph escalation
221dee6fd4bcfbae041989e7070702e44ffe8bd3	2026-09-10	feat(Zeus): improve context retrieval without shrinking core budgets (#338)
28f367f2475c620fbc2b7fbdc82e8da035f068a7	2026-09-10	fix(zeus): apply graph escalation to compiled contracts
4646528ab729f1c66eef2aa5507e53cd422de740	2026-09-10	test(zeus): keep runtime ledgers out of graph freshness
2f4d616a1bd6902fd5a43c8abcfa6fdcbe64e49f	2026-09-10	fix(zeus): make graph escalation include tier obligations
ce982cd443983ea80c6dc363c2f5c4bb2ffd287a	2026-09-10	fix(zeus): exclude runtime state from graph freshness
10d1d27c7be157cd62722a6f610d41c54f41a576	2026-09-10	test(zeus): prove graph provenance and tier context ceilings
d1c1b42bc5b2664b644d055d60c2a537e04038cf	2026-09-10	fix(zeus): apply task tier to impact graph budget
6d76aa70d185ccd47699670d26bfc5409b045f6e	2026-09-10	chore(zeus): remove duplicate repository context adapter
a1dd555859a78545ef1ae1cd9b769293ac423651	2026-09-10	fix(zeus): cap compile graph context by contract tier
8d05eef1a27a4643e6fd95d14f715772cbbaa85c	2026-09-10	fix(zeus): bind graph evidence to tier budgets and provenance
b8991ac2165026b0384ffe7d7b0475ab9762def8	2026-09-10	feat(zeus): add bounded repository graph context adapter
6b5d49da45362eec55cf9997b2301a02c9dd4316	2026-09-10	chore(zeus): remove autonomy format probe
bba1539fb51b5cf1ac408f3977346f27ed019b5d	2026-09-10	test(zeus): validate graph integration in repository workflow
0c6ea1518b18de9e3a784ec3437213092e4374be	2026-09-10	test(zeus): prove graph compile and impact integration
42f0bafb7ec7c14f4bb108aa25ae87eeb6b67b39	2026-09-10	chore(zeus): probe canonical autonomy formatting
3c295c5b05fa7b578f08f086d16eadab172c4b1b	2026-09-10	feat(zeus): expose repository intelligence through canonical CLI
7cfd89d81a1a7e2e7a06da1cc1e24e180072e0fd	2026-09-10	feat(zeus): add graph evidence to impact escalation
26458b8709d76776cb7892e9941cdb6183e7d279	2026-09-10	feat(zeus): allow compile to request bounded graph evidence
34d67897bf2f093561eb378b7e5809921fcf7d78	2026-09-10	feat(zeus): bridge repository graph into canonical decisions
b179cb3ca411a8714b438a4135246da60ceb4005	2026-09-10	ci: remove temporary autonomy format probe
cd00cf63cd02ad547f63ae40d7908701aeb9b42b	2026-09-10	style(zeus): apply formatter-proven autonomy verifier layout
43629cb7b5c1236d4cfd7e3d8cf0a8981b5bbbea	2026-09-10	chore(zeus): probe canonical autonomy verifier formatting
7190276b3e74b392244ff883f35c1a6e20b3e823	2026-09-10	chore(zeus): remove temporary Prettier probe
8ff49248fe18d9f903019d6a4d58bcb7745bdb1a	2026-09-10	style(zeus): apply canonical context retrieval formatting
d8c49380b31d03b34cc714a0e0132b9e5c36bd8f	2026-09-10	ci: add temporary autonomy-format probe
a33bbd9a92ea5e6adddfb6ba71a32fa632b42e45	2026-09-10	ci: add temporary context-format probe
1f557c6770501df56faa1314d4279e9340006546	2026-09-10	style(zeus): align autonomy mutations with refreshed base
da7710a83538cb275c16c747ef1c85c9159f6d9d	2026-09-10	style(zeus): align autonomy verifier with refreshed base
a17409d752775b1087adfec0a2084bc8deee73d4	2026-09-10	style(zeus): format autonomy mutation tests
2d2bed46dd109237fae590bf1b9e7d7a92bc8371	2026-09-10	style(zeus): format autonomy verifier for repository checks
ecbc0b3953701756eb31a735583aa245f1f12544	2026-09-10	ci(zeus): restore local-autonomy gate
7e481b02af251c616aafc6c9c3ab7723184e9b8a	2026-09-10	test(zeus): restore autonomy mutation regressions
ca0ffc48b222f8f3832d92cd66c13631c2228bb7	2026-09-10	test(zeus): refresh local-autonomy verifier on current base
e7821dc92b188eb6b8ff965d9f4bd98ecb154b2f	2026-09-10	style(zeus): format context retrieval regression test
29763a7c2800c7a214ba2bd88a695e58eafebbec	2026-09-10	fix(Zeus): complete adaptive lifecycle and telemetry invariants (#341)
a0b9bc598ef84267a218a94e79821db220cc35b7	2026-09-10	feat(Zeus): add SHA-bound ARQ repository intelligence (#336)
0d81f77456dfd1f1b7b0e2fdc1243ff1e8c55ea7	2026-09-10	build(deps): bump sha2 from 0.10.9 to 0.11.0 in /rust
aa9d0279e32bb7b735d1e4190b3224ddb71c4ae0	2026-09-10	test(zeus): prove runtime start exposes browser ceiling
9ad72ebd2b451168399789c6efb40f9abf56b21b	2026-09-10	test(zeus): cover adaptive lifecycle telemetry invariants
b228cece200ebe5371ef024838b1024a800b955c	2026-09-10	fix(zeus): expose browser budget at runtime start
1676aa4fd1468938f53884a3831e7ec414970b5a	2026-09-10	fix(zeus): validate adaptive lifecycle and telemetry invariants
d0beb9e2a336d622a84fd254aaff19f95ce61812	2026-09-10	feat(zeus): complete adaptive lifecycle telemetry contract
84a24c80f3b58017389b59f7ac51f3b1602a104c	2026-09-10	test(zeus): prove canonical verify and drift enforce autonomy
85a803dde9844a7a678af8f2e973e9e8406403c1	2026-09-10	feat(zeus): enforce autonomy in canonical drift command
e550fec3b4bab6b736514bff58d6999796ef0334	2026-09-10	feat(zeus): enforce autonomy in canonical verify
96b271b30005f89044914c7c4c723c45ce44eae4	2026-09-10	build(deps): bump wasm-bindgen to 0.2.128 (#311)
296618ad36eff05d2f3138a5160e87d4c1a5e649	2026-09-10	style(zeus): format autonomy verifier tests
f1912ee9681f7edb3556e32cf185b9b8fe30aa5f	2026-09-10	style(zeus): format context retrieval regressions
25c1a1cea8c52a6883d09c732df007085de45993	2026-09-10	style(zeus): format autonomy verifier
0a380d90b02b1e3c7f0e6714c3968ab43074edc9	2026-09-10	test(zeus): enforce local-autonomy invariants
b51cf4a28c6ad40bb9f6a445257f18c398132f21	2026-09-10	ci(zeus): verify autonomy invariants
d1f3b7b48efcc786e72a5f26b0833c1ef967ad2d	2026-09-10	test(zeus): add autonomy mutation coverage
4945c24df18a1bc42c2536842a8f67d00a74a697	2026-09-10	test(zeus): add local autonomy verifier
b1b4583f2574a10c6ff626325fd3a48abf5811cb	2026-09-10	fix(Zeus): enforce browser interaction ceilings (#337)
e2d98359e8692c52a480221d3bf175834b9eabbb	2026-09-10	feat(Zeus): add SHA-bound ARQ repository intelligence
1b2d920edcc935b38cab24f04832cacf845a48b1	2026-09-10	ci(zeus): verify bounded context retrieval
3b6a15678a31015a74a11906da65963308290a0e	2026-09-10	test(zeus): cover query-centred and cold-source retrieval
19e3930040e94ce76517f6daf37162465d8181cd	2026-09-10	feat(zeus): improve bounded context retrieval without shrinking core budgets
cf9c12c6312917d2e522f0adeba0a9a790d5b0a3	2026-09-10	docs(Zeus): define repository intelligence contract (#323)
95f3254ddcd28214a686cd3807f557246c8e03f8	2026-09-10	test(zeus): cover browser interaction ceilings
6eeff4b767b8ffd0fe4aeac9b4a135cb45af6568	2026-09-10	fix(zeus): enforce browser interaction budget
a100ca9e4e5a736f63893055208781f485c79884	2026-09-10	test(zeus): cover browser interaction ceilings
119c147c1c1dd1d0d720f30d90443d1cb07f7163	2026-09-10	fix(zeus): enforce browser interaction budget
40fc938575891c933b7688fd200ca4f642768cd0	2026-09-10	feat(Zeus): enforce closed-loop adaptive runtime decisions (#334)
b5a36656078d4116ece801e5ba1d1cf8fdaad53a	2026-09-10	feat(Zeus): add adaptive CTO budget adviser (#329)
13a0ce7195ce190e9844d9ed31f16d353a15580a	2026-09-10	docs(zeus): make Arq harness explicitly autonomous (#322)
9891dbfb5550b9938d20364d63e4a6d029854223	2026-09-10	ci(zeus): restore runtime v2 read-only verification
bd648e023e7ecd03cfd374d70082305f2a128697	2026-09-10	ci(zeus): execute adaptive CTO v1 regression
bbdb9c6be3aad86495e68f872db1bbb0e941d726	2026-09-10	style(zeus): apply pinned runtime formatting
3d8db2aa0599c96ca1e7df61f1c55e5ba7e9af32	2026-09-10	ci(zeus): apply pinned runtime formatting before verification
1d9a0a1846a71336e42dfdb4ac5c0caf56ca7162	2026-09-10	chore(zeus): keep runtime v2 lane three-file only
564622155f66dc93b53aa42c2ff0fb190d327369	2026-09-10	docs(zeus): record bounded adaptive runtime v2 lane
764356fda258fa2d6176ea5b49a88dfcad642a6a	2026-09-10	ci(zeus): add adaptive runtime v2 regression workflow
63612c77b10a1bf95908b24e4177a45f6b7ffee3	2026-09-10	test(zeus): cover closed-loop adaptive runtime decisions
cf6729d82b70d098f0c7c760c5c6ed99992a20e9	2026-09-10	feat(zeus): add closed-loop adaptive runtime
edffb580e96319db039206d88934395070339284	2026-09-10	chore(zeus): restore v1 feature scope before v2 stack
c2d4962471792968795e5d06d7372b11878f0d46	2026-09-10	feat(zeus): add closed-loop adaptive runtime
053602971fcb64c398c37dcb11be416d0ff06090	2026-09-10	chore(zeus): restore adaptive v1 scope
191dbaa0580e22c73640b04704423e7cc8e6b2df	2026-09-10	ci(zeus): add adaptive runtime v2 regression workflow
49aa5425846e4ba82d8db140f5be90fd793c954e	2026-09-10	chore(zeus): remove temporary format probe
f2b7c7ee544af8f288ba3d20b450fa252a5d5838	2026-09-10	style(zeus): apply pinned Prettier output
172c193a0ef0041cea262e7dfbb5efa4db164266	2026-09-10	ci(zeus): apply exact pinned Prettier output
5bf925f00b7562cba3ef148e2cf417cd58df11d5	2026-09-10	ci(zeus): add temporary adaptive format probe
be7ebf6d35cd80867f7b95cb2bc3c765c00ed554	2026-09-09	Make ZEUS repository rename safe for GitHub Pages (#331)
8883aa93b8840dbce1d5a9411a4dc76341d8d98d	2026-09-09	chore(zeus): emit exact Prettier diagnostic in CI
75b954e0da17b07540372a8fc1401d9d6d43faac	2026-09-09	chore: validate final ZEUS rename prep tree
df532eb1c6e980c6e4b3b7bc08df794d2073c1b4	2026-09-09	chore: refresh rename-governed contexts
91cea92e0b3248db4f65d75cba75906cc92140c8	2026-09-09	chore: add temporary rename context refresh
d2c8608231e9d17e694ac60ecb9cca8531047d79	2026-09-09	Make ARQ Pages deployment repository-name aware
06630f36d2babfb95f16d8e36cc38a9bb6771467	2026-09-09	style(zeus): format adaptive budget tests
495603ff8531db873696b85ebaf25ee15c920c46	2026-09-09	style(zeus): format adaptive budget adviser
472fab28097f7de292ad0a3d7fd3c0b5c3f87027	2026-09-09	style(zeus): format adaptive CTO policy
3c61d02538ffc2500bab983dd138b8d9846f284a	2026-09-09	test(zeus): cover dedupe, capability routing and run efficiency
b98ef5adb3214eb324d25296c2a4e350cc730374	2026-09-09	feat(zeus): measure adaptive work efficiency and reuse
2cabf5b021c16abf154404ab6724ffc13602252f	2026-09-09	Upgrade product UI/UX operating skill to v2
366acc38b69c881f9bae4559dc307fa8c6cdde53	2026-09-09	docs(zeus): define adaptive CTO extension
1f0471e477a98e0ee9889d36d09e00fae99b7f9a	2026-09-09	test(zeus): cover adaptive budget ceilings and VOI
a9b47dc5e05cee5d628f3731da8ba1319bc29cd3	2026-09-09	feat(zeus): add adaptive budget adviser and self-check
2ebbf454c70837fa25380c9a7d3544cb2994b5d7	2026-09-09	feat(zeus): add adaptive CTO budget extension
0ef05b270d3e31d5e3816ae61aeb2cce85e98616	2026-09-09	docs(ui): upgrade product UI UX skill to v2
63e22fe67c7e22fdbeb5e40f4e5b20ac3220b94e	2026-09-09	docs(zeus): define repository intelligence contract
2dfaa1b6217eb34f4078a779430fbfc5231cfdbd	2026-09-09	docs(zeus): route federation through local autonomy boundary
a3895ce52be0793e45416805c809fd6e4b32e7e9	2026-09-09	chore(zeus): add machine-readable autonomy contract
80641601022c6c23cc667082cab3082d0cabbc96	2026-09-09	docs(zeus): define project-local harness autonomy
ca35d985d1ba32d073986f9e367f7b8d8e0a74cc	2026-09-08	feat(skills): add evidence-driven product UI UX audit skill
9fdf3df497bc6569b08a946fe231cc214b4e5fb4	2026-09-03	feat(zeus): reduce routine context load
2c07adbe3594e35c111f33f123e9399d5c492ae0	2026-08-22	Zeus 5: the reading, the plan loop, the spec compiler, and seven dead scripts wired (#314)
a75856e42065be7b0a8143963508a505a981acab	2026-08-22	Zeus gate ledger: checked by everyone the diff calls for, not merely by somebody
58fb3703cf597886ad7c664fdca1f0cd444443d4	2026-08-22	Zeus 5 spec compiler, and the UI routing defect it uncovered
f91e453179ac3ce3c8a39472b92cbf48d8ffe685	2026-08-22	Zeus 5 plan ledger: refuse to call a plan done while an item is unproven
4dd45b9ee6a5c92a483db5c7a65f038294329686	2026-08-22	Zeus 5: wire the seven dead scripts, and make the org chart real
3d5c02b277c8b348f2dff26baf2a194fa84771b0	2026-08-22	Zeus 5: show the reading before the work, and fix three defects found attacking it
af0c1fa02ba1ab77c5a77ed1d12a3b9f8e199651	2026-08-22	Regenerate the Engineering OS context after adding the zeus package scripts
c9a332134a5993cc71b71754ab88182435953e98	2026-08-22	Zeus gate ledger: measure the diff against the merge target, not the push target
22c04d974b27cbc9fd2284883adc60325eb81e0d	2026-08-22	Zeus 5: continual harness, refine gate, drift guards and gate ledger
5a33d8ec641cea0bf594360a0592806d8f302dd5	2026-08-11	Bump actions/upload-artifact from 4 to 7
221c33bdb3a32c1fb7fcf9ccbeb7ecf04566eb10	2026-08-11	Three things the repository was wrong about, and the gates that let it be (#310)
8b96d8e92c8d2e1707144007d5481fb8ecb73755	2026-08-11	Refresh the governed context the deferral invalidated
891a2c1b392c144c16ebe74354dcad251ba254ae	2026-08-11	Stop shipping a PDF writer to everyone who draws a wall
c7291a889c5feeee957903faae52fa3eb684a988	2026-08-11	Make NOTICE say that ARQ has dependencies
29faa2aa764392e60742acc791e9a3c1c0a4d27a	2026-08-11	Say that a project opens, now that it does
d1e17a1b1ca21ee8569bd95696db5ba4808597b5	2026-08-11	marketing: page-family system + UI/UX audit implementation (#309)
bc2a93883a4253d37011e4eb3b5540c4b2dc9be0	2026-08-11	Resync generated contexts after merging the base branch
f1c0a6714a2ad8214262284fc6377280f46b0ec2	2026-08-11	Merge remote-tracking branch 'origin/claude/arq-cad-platform-research-ba8rav' into claude/arq-website-redesign-v3-kaf50s
05424accee84e76812a0a8b67d02dc851f5ad5c9	2026-08-11	Open ARQ House 17.0 in Arq: read what the file actually contains, and draw it (#308)
9abb591a9bb25fdf08e39f5e4eea7e96497e13b6	2026-08-11	Put doors and windows in the 3D model, and fix the leaf rule they exposed
2fde6453e352893d3147cd32bd6baed1a2befd43	2026-08-11	Fix the native-open check waiting on a string only the dialog ever shows
e3f93488431a7c66d2e38185536969b8d7cf581b	2026-08-10	Replace the nav dropdown's nested landmarks with labelled lists
043812940c72a22b81b34cf38493cfefe7e426ce	2026-08-10	Fix four defects found by a critical review of this branch's own work
9cfbf36cc50266f771ebe233e5d26406453da5ab	2026-08-10	Document the comprehension-test rubric and run a grounded self-check
df631523618704e0b2cc278b8423710676acd1d8	2026-08-10	Add four-level note separation hierarchy (related/chapter tiers)
7fe3b6115fb53412b6f18cd8de5d92653956b8ca	2026-08-10	ci: run the marketing-viewport check before apps/web's checks
e901cd428b440c8db4432e44baed72c70249ecb5	2026-08-10	marketing: add a public-site size budget to the capability check
ff569e7ed07ffbb0810dafd3e8dbdf965eed5dfe	2026-08-10	marketing: real Playwright evidence for the audit's Verification section
bc3840e13941afc9f405c31dcf5d6e1db5f405ba	2026-08-10	marketing: reduce footer's title-block visual dominance
398f4861a6b62fddd39277891abc38b050958a03	2026-08-10	marketing: regroup primary navigation into Product/Solutions/Resources
cfe6dce92e920e47643a65f305b0940f6d9dddb7	2026-08-10	docs: resync generated language context after pages.test.ts edit
7ebdb1efb263383c843d31fbef4adc3809e30642	2026-08-10	marketing: introduce the four public page families
5f1085e960f2fb41de464b7be0803ba680614e05	2026-08-08	docs: format pre-existing AOGRP research files with prettier
52ac1c366a70b236b52cd71e51b5adede0c78673	2026-08-08	marketing: enrich interoperability matrix, changelog timeline, legal metadata
4dcd372da7f81a780fbf86dabc96362bb5d99827	2026-08-08	Rebuild the engineering context this branch's sources invalidated
dcfc7e17654c2d704c6766aba022be8f5bbb2a9b	2026-08-08	Format the research documents the format gate was already failing on
9d6dec12f22b61447bc92aec3312b26e98d9a358	2026-08-08	Refresh the language context for the sources this branch moved
29d1eccb58d43cbd2a6d78e2eec11a78bd87a4f1	2026-08-08	Draw sanitary fittings and appliances as symbols, not rectangles
d2405110e49a690ad895fce6051f32679c972feb	2026-08-08	Give windows glass and the drawing an orientation
b1f6b138d7d37841f7ad2bddb19dca2383fa897d	2026-08-08	marketing: give limitation notes a distinct visual role, fix hierarchy gaps
4a713bd93201bb0a08adcae2367671d8fd2532df	2026-08-08	Draw the 126 services points and 11 routes the file carries
6df39ec8fb5e008785cba18c670d3b80680767af	2026-08-08	Format the fixture defect list
15369dfb20b20430a40c30560f02d8b33af4f9c0	2026-08-08	Record the ARQ House 17.0 fixture's own defects
9ebfbf0a52055932bd39c9e2143904aed225b6c9	2026-08-08	Count the 55 sections the adapter leaves behind
209a7db17201cf38dc8554f35be430728a0ec3fa	2026-08-08	Build the 3D view from the same content the plan draws
5d587fbd86832f670b395259f3ed3d9ce3d9ce57	2026-08-08	Fill furniture with the material the model already states
95c31c6f47e68aabef46fd5f2ba1d3a368d0b431	2026-08-08	Draw the furniture, floor plates and stairs the app was dropping
14a0dbe0edfb97b86fb07157172f034a17435b25	2026-08-08	Keep the refraction lens inside the control it decorates
cdf4107fbe4a7b503aaa6f6014fa67af621878ca	2026-08-08	Hinge the 17.0 doors the way the fixture's own drawings hinge them
8b825a47deee0429710d6110cc56ebf86e06ac2d	2026-08-08	Draw every level of a project on one page, and stop a check racing the dialog
aa01538cdfdd0b0301f712babec94f109230ac76	2026-08-08	Put the docked rails on one column, and keep the sheet chrome off the edge
9508d86524cb126dd797d9cfee0c711091eac386	2026-08-08	Prove ARQ House 17.0 opens in the real product, with screenshots
664d6dc9c9d9f4610bf3d715008bee29ee808581	2026-08-08	Record that the Version 17 open failure was never the file size
91f44ff28be17bbd17059f52b2b9f75b52a79fc5	2026-08-08	Open ARQ House 17.0 in the product, instead of silently reducing it to wall lines
c7bba3350f7eec060cab471f2f39ac6b91b29127	2026-08-08	Adapt the ARQ House 17.0 vocabulary, so the file opens and every element hydrates
585145fd266b0f8e0c5a2b1ef80b4f2a7a0c45a1	2026-08-07	Record the slimmed house.arq container against the same hydration gate
4b9314c25ea03d3eb6c2f963c1f212bc34305de0	2026-08-07	Verify ARQ House 17.0 against the live reader, and enumerate why it is refused
539194144c95cd2935d4e10ae77efd1466052a71	2026-08-07	Triage AOGRP 6.0 (ARQ Future Precision System) proposal package (#307)
ea2fe5836c1ee470202cc93f48371d9ece90e71e	2026-08-07	Resolve findings 8-15 of the AOGRP 6.0 triage; scope 6, 7, 16 as open
68d91b8196f963ae2344d820fe7bad07cdbeb397	2026-08-07	Prune redundant bulk and fix reproduced bugs in AOGRP 6.0 staging
fa23fbef253692ac2e065d13d05bd11206b010d9	2026-08-07	Add independent adversarial review findings to AOGRP 6.0 triage
45db185838e60d6fbd2f528808d88ff0b140690f	2026-08-07	Triage AOGRP 6.0 (ARQ Future Precision System) proposal package
39c3c48163fb6d9053b4d5c633af7d5a75951fb6	2026-08-07	Bump react and @types/react
7a6cb26898ec137c430e7851e740b23d02b2b311	2026-08-07	Version 12: canvas-first composition, material and dark appearance, and nine defects found by rendering the product (#303)
0cea3eb87985ccbebcb6d44b13aeba56516999aa	2026-08-07	Record that the runner outage persisted across ~8.5 hours, not a capacity burst
fa90e9069c57f42faeeb2a681ed2c11cbae8882f	2026-08-07	Name the plan tab after the level it draws, not a fixed placeholder
6f9fcf59114ccccbf11dbb0b55fdff3084f83404	2026-08-07	Correct the correction: the CI blocker was two blockers, not one
c5ef90a281dab255ae6b9db47aaa566d81a07f60	2026-08-07	Write the handoff report the optical glass package asks for
c8469acf82ca977ff789a9c5ec2a7294b1732b59	2026-08-07	Fix the three things the first CI run this branch has ever had found
d952f0500534f34e6cde58a099ad9659eb87283f	2026-08-07	Merge the base branch, and fix the six checks that had gone stale against this UI
d5031b2bb1f4ec368319b1a9d36434960827831a	2026-08-07	Run the two new capability checks in CI, so they are evidence and not artefacts
90390f736a71f5e7c99739267deef06deb0231aa	2026-08-07	Assert the squircle corners instead of trusting that they applied
1d9a60e1955524bac3bf3697f7eb2617d6ad5947	2026-08-07	Stop printing sync state twice, and run the language refresh that was owed
23f507b6c60d125ee4af3646ebc07a0ab0a617ec	2026-08-07	Bump actions/cache from 4 to 6
100b275eb6de57b65fe25c85795069ef4d7a5169	2026-08-07	Record the optical glass stages and the fit defect, and downgrade an overclaim
383ebafc9c433774fe898a5bfd760652d5599259	2026-08-07	Fit the page, not just the drawing, so the title has an edge to straddle
594da21c454977442274aedf4853e4da66db5b79	2026-08-07	Optical Glass stage 4: the check that found the material was never rendering
35d7931755c5c2c9a44b87e92e505d87d35a6fc5	2026-08-07	Let the lens finish generating: it was aborting itself every render
00de39fb5c4a26b72c6bcc8673ef769384a78098	2026-08-07	Optical Glass stage 3: the refraction lens, wired but not yet observed
83a9e58929b95143b212f1e52fc55e44cd2c5710	2026-08-07	Optical Glass stage 2: the lens map, and the machinery that keeps it cheap
6fa43a144748497ebe2a6ebbcc89170b0c8af703	2026-08-07	Optical Glass stage 1: the material, and G2 corners on every shape
a00d47bf351b9abe4834d5d76bfcddc65d0c4ef2	2026-08-07	Draw continuous corners instead of quarter-circles
1b507f60118e3ce8e1572430d00140dbb1d75a26	2026-08-07	Stop the bar painting "Sheets" on top of "Unsaved changes" at 1366px
5ec1736c2c08761f9281b4eb3d703af25342c80b	2026-08-07	Put the drawing's title and controls on the drawing
647668f9dc58343666aa3ac41209e1408a77b8dd	2026-08-07	Make padding count inside a width, and give the status strip two ends
545855cb624f47866beed3cc6e97803139ce2390	2026-08-07	Make the project browser a browser again
ce20b2fa0dc51a6be53546c56adbe2310f2b7fbf	2026-08-07	Hatch the courtyard, because a tint cannot say "outside"
2d317584aff03ceef72abd463643b3f686cd9505	2026-08-07	Give the drawing's edge one dock instead of a slab of eleven glyphs
8695318ed7626ff76d78c8fbac8404ecf6661cf1	2026-08-07	Put the view switcher in the project bar, as one capsule
